,loss,accuracy,val_loss,val_accuracy,lr
0,1.4760234355926514,0.3053545653820038,1.3049228191375732,0.36994218826293945,0.0010000000474974513
1,1.358044147491455,0.33719247579574585,1.3243407011032104,0.3410404622554779,0.0010000000474974513
2,1.3466782569885254,0.3429811894893646,1.3097121715545654,0.39306357502937317,0.0010000000474974513
3,1.325613260269165,0.35890015959739685,1.2602099180221558,0.49132949113845825,0.0010000000474974513
4,1.2849419116973877,0.36034733057022095,1.2356393337249756,0.38728323578834534,0.0010000000474974513
5,1.2859477996826172,0.38205498456954956,1.235888957977295,0.27167630195617676,0.0010000000474974513
6,1.2855525016784668,0.3950795829296112,1.2388601303100586,0.4046242833137512,0.0010000000474974513
7,1.277559757232666,0.36324167251586914,1.2186429500579834,0.4161849617958069,0.0010000000474974513
8,1.2641947269439697,0.40665701031684875,1.2684786319732666,0.42774567008018494,0.0010000000474974513
9,1.2498292922973633,0.38929086923599243,1.2169415950775146,0.5375722646713257,0.0010000000474974513
10,1.2643110752105713,0.40231549739837646,1.2155814170837402,0.3988439440727234,0.0010000000474974513
11,1.2691400051116943,0.392185240983963,1.1970261335372925,0.4624277353286743,0.0010000000474974513
12,1.2375705242156982,0.42836469411849976,1.2157257795333862,0.2774566411972046,0.0010000000474974513
13,1.2358487844467163,0.40231549739837646,1.1687142848968506,0.41040462255477905,0.0010000000474974513
14,1.2154210805892944,0.4196816086769104,1.165134072303772,0.48554912209510803,0.0010000000474974513
15,1.2202602624893188,0.3907380700111389,1.1678441762924194,0.46820810437202454,0.0010000000474974513
16,1.2124395370483398,0.43125903606414795,1.1346408128738403,0.5086705088615417,0.0010000000474974513
17,1.2215226888656616,0.4138928949832916,1.1419061422348022,0.49132949113845825,0.0010000000474974513
18,1.1945492029190063,0.4457308351993561,1.1201287508010864,0.4624277353286743,0.0010000000474974513
19,1.1951804161071777,0.4384949207305908,1.1178838014602661,0.5722543597221375,0.0010000000474974513
20,1.21017587184906,0.4370477497577667,1.1335610151290894,0.5375722646713257,0.0010000000474974513
21,1.1716725826263428,0.4413892924785614,1.117228627204895,0.5433526039123535,0.0010000000474974513
22,1.170987844467163,0.4616497755050659,1.0956196784973145,0.5202311873435974,0.0010000000474974513
23,1.185619592666626,0.4254703223705292,1.1257742643356323,0.45086705684661865,0.0010000000474974513
24,1.166334629058838,0.45151954889297485,1.0915478467941284,0.5375722646713257,0.0010000000474974513
25,1.1736347675323486,0.4413892924785614,1.1025646924972534,0.5086705088615417,0.0010000000474974513
26,1.149986743927002,0.4688856601715088,1.10346257686615,0.6531791687011719,0.0010000000474974513
27,1.1497102975845337,0.47322720289230347,1.1028050184249878,0.560693621635437,0.0010000000474974513
28,1.155458688735962,0.4602026045322418,1.0706086158752441,0.5491329431533813,0.0010000000474974513
29,1.1560399532318115,0.4674384891986847,1.0755254030227661,0.6242774724960327,0.0010000000474974513
30,1.1298727989196777,0.49493488669395447,1.0692739486694336,0.6705202460289001,0.0010000000474974513
31,1.1407413482666016,0.47756874561309814,1.0847580432891846,0.4971098303794861,0.0010000000474974513
32,1.1615192890167236,0.4674384891986847,1.069998025894165,0.589595377445221,0.0010000000474974513
33,1.1305809020996094,0.4905933439731598,1.0742515325546265,0.5780346989631653,0.0010000000474974513
34,1.1270126104354858,0.47756874561309814,1.0507704019546509,0.6011560559272766,0.0010000000474974513
35,1.1162526607513428,0.49493488669395447,1.0918872356414795,0.5780346989631653,0.0010000000474974513
36,1.1261318922042847,0.4616497755050659,1.0676237344741821,0.5375722646713257,0.0010000000474974513
37,1.0848734378814697,0.5050651431083679,1.0344856977462769,0.5780346989631653,0.0010000000474974513
38,1.108610987663269,0.5108538269996643,1.029489278793335,0.6531791687011719,0.0010000000474974513
39,1.0951778888702393,0.5166425704956055,1.0264052152633667,0.6416184902191162,0.0010000000474974513
40,1.1100943088531494,0.4645441472530365,1.0374102592468262,0.6184971332550049,0.0010000000474974513
41,1.082768440246582,0.5238784551620483,1.0563002824783325,0.5722543597221375,0.0010000000474974513
42,1.098057746887207,0.5094066858291626,1.0506030321121216,0.6069363951683044,0.0010000000474974513
43,1.1058552265167236,0.5094066858291626,1.0452086925506592,0.6300578117370605,0.0010000000474974513
44,1.0884047746658325,0.5123010277748108,1.0250437259674072,0.6416184902191162,0.0010000000474974513
45,1.0784716606140137,0.5007236003875732,1.016242504119873,0.589595377445221,0.0010000000474974513
46,1.0873734951019287,0.5050651431083679,1.010441541671753,0.5780346989631653,0.0010000000474974513
47,1.0602847337722778,0.545586109161377,0.9943189024925232,0.5491329431533813,0.0010000000474974513
48,1.0780298709869385,0.5123010277748108,1.0234763622283936,0.5780346989631653,0.0010000000474974513
49,1.0565083026885986,0.5036179423332214,1.0116609334945679,0.6589595079421997,0.0010000000474974513
50,1.0606697797775269,0.5412445664405823,1.0001181364059448,0.6242774724960327,0.0010000000474974513
51,1.0738612413406372,0.515195369720459,1.0005420446395874,0.5664739608764648,0.0010000000474974513
52,1.0493440628051758,0.5340086817741394,1.0027233362197876,0.5317919254302979,0.0010000000474974513
53,1.050289511680603,0.555716335773468,1.0107561349868774,0.6127167344093323,0.0010000000474974513
54,1.0693241357803345,0.5224312543869019,0.9943298101425171,0.5838150382041931,0.0010000000474974513
55,1.0512274503707886,0.5079594850540161,0.9867954254150391,0.5664739608764648,0.0010000000474974513
56,1.0463522672653198,0.528219997882843,0.9800888895988464,0.6069363951683044,0.0010000000474974513
57,1.0688365697860718,0.5325614809989929,1.0018956661224365,0.6011560559272766,0.0010000000474974513
58,1.053970217704773,0.528219997882843,0.9728630781173706,0.5953757166862488,0.0010000000474974513
59,1.018656611442566,0.5383502244949341,0.9748805165290833,0.6069363951683044,0.0010000000474974513
60,1.0343374013900757,0.5615050792694092,0.9731191992759705,0.589595377445221,0.0010000000474974513
61,1.0288084745407104,0.5426917672157288,0.9758002758026123,0.6358381509780884,0.0010000000474974513
62,1.0367803573608398,0.5658466219902039,0.9681655764579773,0.5838150382041931,0.0010000000474974513
63,1.0112767219543457,0.5716353058815002,0.9494534730911255,0.6589595079421997,0.0010000000474974513
64,1.0108678340911865,0.5629522204399109,0.9545894265174866,0.5780346989631653,0.0010000000474974513
65,1.025852084159851,0.5629522204399109,0.9523540139198303,0.6416184902191162,0.0010000000474974513
66,1.0266976356506348,0.5426917672157288,0.9528398513793945,0.5838150382041931,0.0010000000474974513
67,1.027288556098938,0.5325614809989929,0.9519285559654236,0.6242774724960327,0.0010000000474974513
68,0.9835023283958435,0.5629522204399109,0.9398424625396729,0.589595377445221,0.0010000000474974513
69,1.009741187095642,0.5615050792694092,0.9451692700386047,0.5780346989631653,0.0010000000474974513
70,1.0196905136108398,0.5571635365486145,0.9535022974014282,0.5838150382041931,0.0010000000474974513
71,0.9929096698760986,0.5759768486022949,0.9219167232513428,0.589595377445221,0.0010000000474974513
72,1.0179849863052368,0.5470333099365234,0.9419932961463928,0.6184971332550049,0.0010000000474974513
73,0.9840067625045776,0.5658466219902039,0.9444153308868408,0.7052023410797119,0.0010000000474974513
74,0.983077883720398,0.5730825066566467,0.933512806892395,0.5838150382041931,0.0010000000474974513
75,0.978083074092865,0.5817655324935913,0.9224311113357544,0.5838150382041931,0.0010000000474974513
76,0.977032482624054,0.5470333099365234,0.9387484788894653,0.5780346989631653,0.0010000000474974513
77,0.9727158546447754,0.5918958187103271,0.928510308265686,0.6416184902191162,0.0010000000474974513
78,0.9697991013526917,0.5933429598808289,0.9081572890281677,0.6069363951683044,0.0010000000474974513
79,0.9640334844589233,0.5875542759895325,0.905483603477478,0.676300585269928,0.0010000000474974513
80,0.9764744639396667,0.5788711905479431,0.9172136783599854,0.6011560559272766,0.0010000000474974513
81,0.9550874829292297,0.5947901606559753,0.9467206597328186,0.5433526039123535,0.0010000000474974513
82,0.9729692935943604,0.5817655324935913,0.910863995552063,0.6647399067878723,0.0010000000474974513
83,0.9610080122947693,0.5976845026016235,0.9366679787635803,0.5722543597221375,0.0010000000474974513
84,0.9651666879653931,0.5658466219902039,0.9226608872413635,0.6936416029930115,0.0010000000474974513
85,0.9553167819976807,0.5832127332687378,0.9021921157836914,0.6358381509780884,0.0010000000474974513
86,0.9341978430747986,0.6005788445472717,0.8889193534851074,0.6069363951683044,0.0010000000474974513
87,0.9498657584190369,0.6020260453224182,0.8962070941925049,0.6069363951683044,0.0010000000474974513
88,0.9248026609420776,0.6150506734848022,0.8856467604637146,0.6820809245109558,0.0010000000474974513
89,0.9372929334640503,0.6078147888183594,0.8958891034126282,0.6011560559272766,0.0010000000474974513
90,0.9361894726753235,0.6020260453224182,0.8872522115707397,0.6820809245109558,0.0010000000474974513
91,0.9339784979820251,0.6121562719345093,0.889555037021637,0.5838150382041931,0.0010000000474974513
92,0.9253391027450562,0.5962373614311218,0.8873007893562317,0.6011560559272766,0.0010000000474974513
93,0.9307841658592224,0.6092619299888611,0.8711807131767273,0.6358381509780884,0.0010000000474974513
94,0.9417375922203064,0.5759768486022949,0.9036019444465637,0.5722543597221375,0.0010000000474974513
95,0.9470542669296265,0.5788711905479431,0.8695055842399597,0.6127167344093323,0.0010000000474974513
96,0.9134321212768555,0.5976845026016235,0.8678728938102722,0.6705202460289001,0.0010000000474974513
97,0.9372307658195496,0.6150506734848022,0.873049259185791,0.6531791687011719,0.0010000000474974513
98,0.911967933177948,0.616497814655304,0.8811590671539307,0.5953757166862488,0.0010000000474974513
99,0.9217851758003235,0.5803183913230896,0.8919349908828735,0.5722543597221375,0.0010000000474974513
100,0.9385021924972534,0.5730825066566467,0.8661805987358093,0.6705202460289001,0.0010000000474974513
101,0.9230251908302307,0.5933429598808289,0.8607234954833984,0.7167630195617676,0.0010000000474974513
102,0.8927935361862183,0.5976845026016235,0.8600656390190125,0.647398829460144,0.0010000000474974513
103,0.89910888671875,0.616497814655304,0.8650108575820923,0.6531791687011719,0.0010000000474974513
104,0.9147612452507019,0.6107091307640076,0.8587104678153992,0.647398829460144,0.0010000000474974513
105,0.9257902503013611,0.6092619299888611,0.8621594309806824,0.7052023410797119,0.0010000000474974513
106,0.9046692848205566,0.6078147888183594,0.8718349933624268,0.6820809245109558,0.0010000000474974513
107,0.9076235294342041,0.6193921566009521,0.8729422092437744,0.7398843765258789,0.0010000000474974513
108,0.8925153017044067,0.6034732460975647,0.8458263278007507,0.676300585269928,0.0010000000474974513
109,0.900567889213562,0.6193921566009521,0.8305321931838989,0.647398829460144,0.0010000000474974513
110,0.8948230743408203,0.6092619299888611,0.8535977602005005,0.7283236980438232,0.0010000000474974513
111,0.8995348215103149,0.6266281008720398,0.859519362449646,0.6936416029930115,0.0010000000474974513
112,0.8834583759307861,0.6338639855384827,0.8338600397109985,0.6878612637519836,0.0010000000474974513
113,0.8872005939483643,0.6280752420425415,0.8666456937789917,0.7109826803207397,0.0010000000474974513
114,0.8822051286697388,0.616497814655304,0.8459538817405701,0.676300585269928,0.0010000000474974513
115,0.9089535474777222,0.6092619299888611,0.8664394617080688,0.6589595079421997,0.0010000000474974513
116,0.8734766840934753,0.6309695839881897,0.841697633266449,0.7861271500587463,0.0010000000474974513
117,0.8695977330207825,0.6266281008720398,0.8289427161216736,0.6589595079421997,0.0010000000474974513
118,0.8883542418479919,0.5875542759895325,0.8377436995506287,0.6069363951683044,0.0010000000474974513
119,0.8367516994476318,0.6555716395378113,0.8286368250846863,0.6878612637519836,0.0010000000474974513
120,0.8641124367713928,0.6439942121505737,0.8296062350273132,0.6647399067878723,0.0010000000474974513
121,0.8704351782798767,0.6526772975921631,0.819343626499176,0.6416184902191162,0.0010000000474974513
122,0.8659840822219849,0.6468885540962219,0.8309916853904724,0.7341040372848511,0.0010000000474974513
123,0.8571063876152039,0.6425470113754272,0.8187985420227051,0.7456647157669067,0.0010000000474974513
124,0.8677617907524109,0.6410998702049255,0.8063493967056274,0.647398829460144,0.0010000000474974513
125,0.8462678790092468,0.6613603234291077,0.8313455581665039,0.7398843765258789,0.0010000000474974513
126,0.8497545123100281,0.6338639855384827,0.8235667943954468,0.7341040372848511,0.0010000000474974513
127,0.8561885356903076,0.629522442817688,0.8629738092422485,0.6416184902191162,0.0010000000474974513
128,0.8358057737350464,0.6541244387626648,0.8070570826530457,0.7052023410797119,0.0010000000474974513
129,0.8319271802902222,0.6671490669250488,0.7905242443084717,0.7398843765258789,0.0010000000474974513
130,0.8412706255912781,0.6570188403129578,0.8135930895805359,0.6184971332550049,0.0010000000474974513
131,0.8337057828903198,0.6367583274841309,0.8064648509025574,0.7167630195617676,0.0010000000474974513
132,0.8236255049705505,0.659913182258606,0.8139234185218811,0.6589595079421997,0.0010000000474974513
133,0.8397834897041321,0.6628075242042542,0.7957550287246704,0.763005793094635,0.0010000000474974513
134,0.8400684595108032,0.6483357548713684,0.8028028011322021,0.5953757166862488,0.0010000000474974513
135,0.8565525412559509,0.6425470113754272,0.8052793145179749,0.7225433588027954,0.0010000000474974513
136,0.8615240454673767,0.6526772975921631,0.8312991857528687,0.7109826803207397,0.0010000000474974513
137,0.84168541431427,0.6526772975921631,0.7899625301361084,0.6589595079421997,0.0010000000474974513
138,0.8133630752563477,0.6642547249794006,0.7952038645744324,0.7109826803207397,0.0010000000474974513
139,0.8243474364280701,0.6584659814834595,0.7666618824005127,0.763005793094635,0.0010000000474974513
140,0.831533670425415,0.6468885540962219,0.793426513671875,0.7225433588027954,0.0010000000474974513
141,0.8118568658828735,0.6743849515914917,0.7884916663169861,0.7052023410797119,0.0010000000474974513
142,0.8049675226211548,0.6729377508163452,0.7723774909973145,0.7456647157669067,0.0010000000474974513
143,0.8051124215126038,0.6729377508163452,0.7896171808242798,0.647398829460144,0.0010000000474974513
144,0.8032261729240417,0.6642547249794006,0.7739452719688416,0.6647399067878723,0.0010000000474974513
145,0.7791367173194885,0.6888567209243774,0.7609754800796509,0.6936416029930115,0.0010000000474974513
146,0.7960285544395447,0.6685962080955505,0.7766607999801636,0.6936416029930115,0.0010000000474974513
147,0.7941271662712097,0.6613603234291077,0.7569899559020996,0.7745664715766907,0.0010000000474974513
148,0.8009564280509949,0.6743849515914917,0.7576998472213745,0.7167630195617676,0.0010000000474974513
149,0.8071399331092834,0.6714906096458435,0.7742528319358826,0.7167630195617676,0.0010000000474974513
150,0.788342297077179,0.6642547249794006,0.7389324903488159,0.7745664715766907,0.0010000000474974513
151,0.7965071797370911,0.6816208362579346,0.7610619068145752,0.6936416029930115,0.0010000000474974513
152,0.7812711000442505,0.6859623789787292,0.7597213387489319,0.7745664715766907,0.0010000000474974513
153,0.8121201992034912,0.6685962080955505,0.7643706798553467,0.7341040372848511,0.0010000000474974513
154,0.803460955619812,0.6628075242042542,0.7612495422363281,0.7283236980438232,0.0010000000474974513
155,0.7422622442245483,0.7293776869773865,0.7496697902679443,0.7514451146125793,0.0010000000474974513
156,0.7840526700019836,0.6845151782035828,0.7597914934158325,0.763005793094635,0.0010000000474974513
